Word,Rank,Freqency
119:64,31837,4.68E-07
heave'e'yo,31838,4.68E-07
landholder,31839,4.68E-07
shot-hole,31840,4.68E-07
89:25:00,31841,4.68E-07
brooch,31842,4.68E-07
seminaries,31843,4.68E-07
knightley)--your,31844,4.68E-07
claus,31845,4.68E-07
rotted,31846,4.68E-07
waives,31847,4.68E-07
herself.--but,31848,4.68E-07
"king,--a",31849,4.68E-07
17:43,31850,4.68E-07
present--it,31851,4.68E-07
22:57,31852,4.68E-07
shawl--for,31853,4.68E-07
harshness,31854,4.68E-07
am.--you,31855,4.68E-07
unrifled,31856,4.68E-07
aerial,31857,4.68E-07
bigthana,31858,4.68E-07
is;--i,31859,4.68E-07
half-wrapping,31860,4.68E-07
"frederick--""could",31861,4.68E-07
hay-loft,31862,4.68E-07
uncertainly,31863,4.68E-07
sinecures,31864,4.68E-07
greeues,31865,4.68E-07
woodpile,31866,4.68E-07
appendages,31867,4.68E-07
favourite.--she,31868,4.68E-07
pequod.--on,31869,4.68E-07
soris,31870,4.68E-07
halleluiah,31871,4.68E-07
filthiest,31872,4.68E-07
gibbets,31873,4.68E-07
dim-descended,31874,4.68E-07
capability,31875,4.68E-07
yellow-spear'd,31876,4.68E-07
indeed?--well,31877,4.68E-07
wedding-day--and,31878,4.68E-07
it?--well,31879,4.68E-07
avim,31880,4.68E-07
dating,31881,4.68E-07
rod--mortal,31882,4.68E-07
lasha,31883,4.68E-07
acknowledgeth,31884,4.68E-07
sorroweth,31885,4.68E-07
gully,31886,4.68E-07
sympathised,31887,4.68E-07
ginger!--what,31888,4.68E-07
turkey-shooting,31889,4.68E-07
tirathites,31890,4.68E-07
maroth,31891,4.68E-07
delightfully!--how,31892,4.68E-07
falsified,31893,4.68E-07
101:07:00,31894,4.68E-07
feste,31895,4.68E-07
121:05:00,31896,4.68E-07
used--and,31897,4.68E-07
neutrall,31898,4.68E-07
retaking,31899,4.68E-07
artificiall,31900,4.68E-07
delicateness,31901,4.68E-07
birds!--the,31902,4.68E-07
billiard-room,31903,4.68E-07
refrigerators,31904,4.68E-07
really--if,31905,4.68E-07
do-all,31906,4.68E-07
least.--poor,31907,4.68E-07
deaftly,31908,4.68E-07
full--not,31909,4.68E-07
howsever,31910,4.68E-07
fidgetiness,31911,4.68E-07
stopped.--the,31912,4.68E-07
sand-heaps,31913,4.68E-07
etexts**start,31914,4.68E-07
elinor--she,31915,4.68E-07
do?--you,31916,4.68E-07
milky-way,31917,4.68E-07
detects,31918,4.68E-07
did?--nobody,31919,4.68E-07
healthy-minded,31920,4.68E-07
knowings,31921,4.68E-07
daddy,31922,4.68E-07
denderah,31923,4.68E-07
trees!--but,31924,4.68E-07
extenuated,31925,4.68E-07
laity,31926,4.68E-07
husband--her,31927,4.68E-07
grove--and,31928,4.68E-07
brimmed,31929,4.68E-07
boyes,31930,4.68E-07
loyaltie,31931,4.68E-07
92:15:00,31932,4.68E-07
"helm--""gripe",31933,4.68E-07
woman--the,31934,4.68E-07
angola,31935,4.68E-07
sarai's,31936,4.68E-07
"energy--""if",31937,4.68E-07
solid-planted,31938,4.68E-07
over-persuasion,31939,4.68E-07
perish--how's,31940,4.68E-07
122,31941,4.68E-07
circassian,31942,4.68E-07
skein,31943,4.68E-07
tast,31944,4.68E-07
receit,31945,4.68E-07
approve--something,31946,4.68E-07
adventurously,31947,4.68E-07
orchard-row,31948,4.68E-07
84:03:00,31949,4.68E-07
thrusted,31950,4.68E-07
temperately,31951,4.68E-07
post-chaise,31952,4.68E-07
bantam,31953,4.68E-07
it.--harriet,31954,4.68E-07
aberrations,31955,4.68E-07
southend,31956,4.68E-07
78:06:00,31957,4.68E-07
bygones,31958,4.68E-07
heyres,31959,4.68E-07
73:09:00,31960,4.68E-07
verbalists,31961,4.68E-07
flong,31962,4.68E-07
rouce,31963,4.68E-07
lessens,31964,4.68E-07
rite,31965,4.68E-07
primrose-girl,31966,4.68E-07
"meals,--breakfast",31967,4.68E-07
chosen--the,31968,4.68E-07
emmaus,31969,4.68E-07
shavsha,31970,4.68E-07
100:02:00,31971,4.68E-07
composers,31972,4.68E-07
not;--but,31973,4.68E-07
flask--who,31974,4.68E-07
disinherit,31975,4.68E-07
room;--he,31976,4.68E-07
chair'd,31977,4.68E-07
rain-proof,31978,4.68E-07
perhaps--indeed,31979,4.68E-07
rankly,31980,4.68E-07
come--much,31981,4.68E-07
wood--the,31982,4.68E-07
diffuses,31983,4.68E-07
shtand,31984,4.68E-07
135:02:00,31985,4.68E-07
business-like,31986,4.68E-07
habitude,31987,4.68E-07
ult,31988,4.68E-07
controul,31989,4.68E-07
pray--all,31990,4.68E-07
horse-whales,31991,4.68E-07
master-peece,31992,4.68E-07
sillily,31993,4.68E-07
diblath,31994,4.68E-07
true.--colonel,31995,4.68E-07
liveries,31996,4.68E-07
this:--i,31997,4.68E-07
wheezing,31998,4.68E-07
nape,31999,4.68E-07
trouser-stretchers,32000,4.68E-07
throat--just,32001,4.68E-07
gloria,32002,4.68E-07
administration,32003,4.68E-07
sebond,32004,4.68E-07
ice-saw,32005,4.68E-07
all--poor,32006,4.68E-07
spring--slap-jacks,32007,4.68E-07
befalne,32008,4.68E-07
true-blooded,32009,4.68E-07
0.125694444,32010,4.68E-07
agin,32011,4.68E-07
compeers,32012,4.68E-07
tudors,32013,4.68E-07
store-houses,32014,4.68E-07
shirk,32015,4.68E-07
gale.--it's,32016,4.68E-07
"lower,--quick",32017,4.68E-07
50:41:00,32018,4.68E-07
avims,32019,4.68E-07
ship-owners,32020,4.68E-07
grieves,32021,4.68E-07
"amazement--""well",32022,4.68E-07
pumpkin,32023,4.68E-07
wildered,32024,4.68E-07
55:19:00,32025,4.68E-07
tail-tendon,32026,4.68E-07
steerer,32027,4.68E-07
wife!--how,32028,4.68E-07
bitters,32029,4.68E-07
nipples,32030,4.68E-07
man.--you,32031,4.68E-07
startingly,32032,4.68E-07
place--where,32033,4.68E-07
jules,32034,4.68E-07
ground-plot,32035,4.68E-07
clippers,32036,4.68E-07
hearth-slab,32037,4.68E-07
hiram's,32038,4.68E-07
uprooted,32039,4.68E-07
alchymie,32040,4.68E-07
pianoforte--a,32041,4.68E-07
him?--you,32042,4.68E-07
stalk'd,32043,4.68E-07
induces,32044,4.68E-07
teased,32045,4.68E-07
deleted,32046,4.68E-07
lynch,32047,4.68E-07
protectress,32048,4.68E-07
"tell""--he",32049,4.68E-07
dilates--the,32050,4.68E-07
ishijah,32051,4.68E-07
hominum,32052,4.68E-07
40:48:00,32053,4.68E-07
strange!--sure,32054,4.68E-07
brevis,32055,4.68E-07
ratification,32056,4.68E-07
enderbys,32057,4.68E-07
unsisterly,32058,4.68E-07
though--to,32059,4.68E-07
discharges,32060,4.68E-07
jehush,32061,4.68E-07
sailor-men,32062,4.68E-07
goings-on,32063,4.68E-07
overbury,32064,4.68E-07
"himself,--how",32065,4.68E-07
twinned,32066,4.68E-07
eleemosynary,32067,4.68E-07
lottery,32068,4.68E-07
imperfection's,32069,4.68E-07
kerenhappuch,32070,4.68E-07
downs--with,32071,4.68E-07
sericana,32072,4.68E-07
yeomen,32073,4.68E-07
comtesse,32074,4.68E-07
palate-valves,32075,4.68E-07
felow,32076,4.68E-07
confession--many,32077,4.68E-07
embonpoint,32078,4.68E-07
tyred,32079,4.68E-07
useable,32080,4.68E-07
magician's,32081,4.68E-07
sweaty--calm,32082,4.68E-07
headstrong's,32083,4.68E-07
man--or,32084,4.68E-07
"words--""i",32085,4.68E-07
road--they,32086,4.68E-07
law.--aye,32087,4.68E-07
"soon,--but",32088,4.68E-07
elbow'd,32089,4.68E-07
via,32090,4.68E-07
blood-drops,32091,4.68E-07
trenchers,32092,4.68E-07
bugbear,32093,4.68E-07
unresponse--a,32094,4.68E-07
revelest,32095,4.68E-07
helbah,32096,4.68E-07
aroerite,32097,4.68E-07
all--yes,32098,4.68E-07
iaw,32099,4.68E-07
78:52:00,32100,4.68E-07
detains?--come,32101,4.68E-07
busier,32102,4.68E-07
fair-minded,32103,4.68E-07
"supperless,--my",32104,4.68E-07
hip-band,32105,4.68E-07
carowses,32106,4.68E-07
chrysoprasus,32107,4.68E-07
argo,32108,4.68E-07
because--to,32109,4.68E-07
americas,32110,4.68E-07
firstbegotten,32111,4.68E-07
"him--""stand",32112,4.68E-07
impossible!--i,32113,4.68E-07
south-east,32114,4.68E-07
undenominational,32115,4.68E-07
business--i,32116,4.68E-07
"here,--three",32117,4.68E-07
behaviour!--well,32118,4.68E-07
embroiled,32119,4.68E-07
he--but,32120,4.68E-07
lying-in,32121,4.68E-07
blackening,32122,4.68E-07
cranks,32123,4.68E-07
mischief-maker,32124,4.68E-07
armoni,32125,4.68E-07
camphorated,32126,4.68E-07
extenuations,32127,4.68E-07
sydney,32128,4.68E-07
non-pareill,32129,4.68E-07
patcher,32130,4.68E-07
zereda,32131,4.68E-07
ghent,32132,4.68E-07
growlands,32133,4.68E-07
alcairo,32134,4.68E-07
backgammon-table,32135,4.68E-07
94:21:00,32136,4.68E-07
tumuli,32137,4.68E-07
jubal,32138,4.68E-07
four-wheeler,32139,4.68E-07
craved,32140,4.68E-07
hustings,32141,4.68E-07
dreamland,32142,4.68E-07
spirit--it,32143,4.68E-07
bride-people,32144,4.68E-07
exhibits,32145,4.68E-07
confectioner,32146,4.68E-07
viver,32147,4.68E-07
scul,32148,4.68E-07
vnattended,32149,4.68E-07
maroon-tint,32150,4.68E-07
anan,32151,4.68E-07
"did?""--said",32152,4.68E-07
hankering,32153,4.68E-07
deliriums,32154,4.68E-07
87,32155,4.68E-07
constant--which,32156,4.68E-07
favourer,32157,4.68E-07
pleasingly,32158,4.68E-07
greenlander,32159,4.68E-07
miscreated,32160,4.68E-07
that--oh,32161,4.68E-07
something--i,32162,4.68E-07
gleeful,32163,4.68E-07
did--while,32164,4.68E-07
chelluh,32165,4.68E-07
complaind,32166,4.68E-07
1870-71,32167,4.68E-07
unrealized,32168,4.68E-07
slipper,32169,4.68E-07
was--blood,32170,4.68E-07
again--his,32171,4.68E-07
goring,32172,4.68E-07
conciliating.--i,32173,4.68E-07
founding,32174,4.68E-07
lesson-book,32175,4.68E-07
red-trickled,32176,4.68E-07
wrathfully,32177,4.68E-07
sure--for,32178,4.68E-07
that--more,32179,4.68E-07
accessories,32180,4.68E-07
l[ord,32181,4.68E-07
plutonic,32182,4.68E-07
our--well,32183,4.68E-07
infold,32184,4.68E-07
diner,32185,4.68E-07
armours,32186,4.68E-07
travel--but,32187,4.68E-07
regret--nothing,32188,4.68E-07
miracle--and,32189,4.68E-07
shemidaites,32190,4.68E-07
dekar,32191,4.68E-07
112:04:00,32192,4.68E-07
pattens,32193,4.68E-07
goadings,32194,4.68E-07
opined,32195,4.68E-07
barbecue,32196,4.68E-07
nothing-meaning,32197,4.68E-07
bull-necked,32198,4.68E-07
zareathites,32199,4.68E-07
daysman,32200,4.68E-07
absinthe,32201,4.68E-07
"sir,""--was",32202,4.68E-07
119:25:00,32203,4.68E-07
maides,32204,4.68E-07
araby,32205,4.68E-07
wren's,32206,4.68E-07
thornes,32207,4.68E-07
infuriated,32208,4.68E-07
119:133,32209,4.68E-07
139:23:00,32210,4.68E-07
cerments,32211,4.68E-07
over--it,32212,4.68E-07
man!--her,32213,4.68E-07
though--yes,32214,4.68E-07
returned.--somebody,32215,4.68E-07
clown's,32216,4.68E-07
uncompounded,32217,4.68E-07
wonder!--but,32218,4.68E-07
ichabod's,32219,4.68E-07
dies--i,32220,4.68E-07
gilead's,32221,4.68E-07
ephesdammim,32222,4.68E-07
109:30:00,32223,4.68E-07
40:42:00,32224,4.68E-07
suicide's,32225,4.68E-07
door!--oh,32226,4.68E-07
ivy,32227,4.68E-07
modern--all,32228,4.68E-07
pessimistic,32229,4.68E-07
contraband,32230,4.68E-07
sear-faced,32231,4.68E-07
viceroy's,32232,4.68E-07
foolery,32233,4.68E-07
signal--they,32234,4.68E-07
ulcer,32235,4.68E-07
transacted,32236,4.68E-07
categut,32237,4.68E-07
ungentlemanly,32238,4.68E-07
descartian,32239,4.68E-07
elucidate,32240,4.68E-07
105:12:00,32241,4.68E-07
word--easy,32242,4.68E-07
patientlie,32243,4.68E-07
jeffereys--clara,32244,4.68E-07
application--was,32245,4.68E-07
bunched,32246,4.68E-07
neurotic,32247,4.68E-07
bigamist,32248,4.68E-07
hither?--the,32249,4.68E-07
mercurius,32250,4.68E-07
afternoons--that,32251,4.68E-07
alive--that,32252,4.68E-07
him--had,32253,4.68E-07
barn-yard,32254,4.68E-07
woodhouse?--what,32255,4.68E-07
solv'd,32256,4.68E-07
read----mum,32257,4.68E-07
quiloa,32258,4.68E-07
signall,32259,4.68E-07
parmenas,32260,4.68E-07
braithwaites,32261,4.68E-07
lampe,32262,4.68E-07
"is--""be",32263,4.68E-07
glistens,32264,4.68E-07
gloated,32265,4.68E-07
stigma,32266,4.68E-07
sarjeant,32267,4.68E-07
pervade,32268,4.68E-07
to--ha,32269,4.68E-07
why--er--yes,32270,4.68E-07
senate-house,32271,4.68E-07
ice-wind,32272,4.68E-07
thwarts,32273,4.68E-07
71:11:00,32274,4.68E-07
slip-shod,32275,4.68E-07
90:17:00,32276,4.68E-07
sleigh-bells,32277,4.68E-07
sea--a,32278,4.68E-07
celebrates,32279,4.68E-07
away--don't,32280,4.68E-07
animosity,32281,4.68E-07
gummy,32282,4.68E-07
re-explained,32283,4.68E-07
basilosaurus,32284,4.68E-07
augmenting,32285,4.68E-07
schalted,32286,4.68E-07
lovable,32287,4.68E-07
kindness.--it,32288,4.68E-07
winter-packs,32289,4.68E-07
news:--i,32290,4.68E-07
appendage,32291,4.68E-07
validitie,32292,4.68E-07
shadow--both,32293,4.68E-07
reform'd,32294,4.68E-07
all-ramifying,32295,4.68E-07
fungoids,32296,4.68E-07
langham,32297,4.68E-07
ennuyes,32298,4.68E-07
carrier,32299,4.68E-07
unmanageably,32300,4.68E-07
clouted,32301,4.68E-07
compass'd,32302,4.68E-07
94:02:00,32303,4.68E-07
hagaba,32304,4.68E-07
twenty-penny,32305,4.68E-07
izrahite,32306,4.68E-07
paused.--she,32307,4.68E-07
barjesus,32308,4.68E-07
pip--he,32309,4.68E-07
jeziel,32310,4.68E-07
supper?--you,32311,4.68E-07
hog's,32312,4.68E-07
147:11:00,32313,4.68E-07
114:03:00,32314,4.68E-07
leave--i,32315,4.68E-07
gallantly,32316,4.68E-07
have--i,32317,4.68E-07
tinct,32318,4.68E-07
nothing--nothing,32319,4.68E-07
matching,32320,4.68E-07
instance--almost,32321,4.68E-07
shapeliness,32322,4.68E-07
disquietude,32323,4.68E-07
whiled,32324,4.68E-07
83,32325,4.68E-07
byrth,32326,4.68E-07
iron--lands,32327,4.68E-07
bariah,32328,4.68E-07
"woodhouse--""indeed",32329,4.68E-07
ejaculates,32330,4.68E-07
upturns,32331,4.68E-07
0.170833333,32332,4.68E-07
outs,32333,4.68E-07
thralles,32334,4.68E-07
95:04:00,32335,4.68E-07
five-and-thirty,32336,4.68E-07
immerged,32337,4.68E-07
well-drest,32338,4.68E-07
signify--it,32339,4.68E-07
impairs,32340,4.68E-07
all-haile,32341,4.68E-07
looks!--i,32342,4.68E-07
juno's,32343,4.68E-07
tradesmen's,32344,4.68E-07
"myself,--that",32345,4.68E-07
text-book,32346,4.68E-07
goose-looke,32347,4.68E-07
mitchell's,32348,4.68E-07
things--and,32349,4.68E-07
stubb--one,32350,4.68E-07
arm--unlock,32351,4.68E-07
resists,32352,4.68E-07
find'st,32353,4.68E-07
again--i'm,32354,4.68E-07
forum,32355,4.68E-07
vnforc'd,32356,4.68E-07
nursery-rhyme,32357,4.68E-07
anoynted,32358,4.68E-07
world--of,32359,4.68E-07
braces--though,32360,4.68E-07
unflattering,32361,4.68E-07
knight-errantry,32362,4.68E-07
triton,32363,4.68E-07
vnrighteous,32364,4.68E-07
illogicality,32365,4.68E-07
unshaped,32366,4.68E-07
arm--came,32367,4.68E-07
devourer,32368,4.68E-07
philologus,32369,4.68E-07
"replied--""nothing",32370,4.68E-07
welkin,32371,4.68E-07
iron-works,32372,4.68E-07
dispatch'd,32373,4.68E-07
"silver,--so",32374,4.68E-07
tigerish,32375,4.68E-07
thunder-heads,32376,4.68E-07
waiter!--miss,32377,4.68E-07
gaine,32378,4.68E-07
vnkindest,32379,4.68E-07
periwinkle,32380,4.68E-07
lahmi,32381,4.68E-07
safety's,32382,4.68E-07
me;--any,32383,4.68E-07
sayle,32384,4.68E-07
prophecying,32385,4.68E-07
crim,32386,4.68E-07
table-land,32387,4.68E-07
willamette,32388,4.68E-07
72:13:00,32389,4.68E-07
award-winning,32390,4.68E-07
rapsidie,32391,4.68E-07
28:65,32392,4.68E-07
73:13:00,32393,4.68E-07
pearl-white,32394,4.68E-07
high-tide,32395,4.68E-07
fowling-pieces,32396,4.68E-07
meet--and,32397,4.68E-07
statists,32398,4.68E-07
irreverence,32399,4.68E-07
heart-struck,32400,4.68E-07
not--go,32401,4.68E-07
cowards--shame,32402,4.68E-07
disarray,32403,4.68E-07
tragick,32404,4.68E-07
planet-struck,32405,4.68E-07
cools,32406,4.68E-07
imbosom'd,32407,4.68E-07
concerto,32408,4.68E-07
boatswain,32409,4.68E-07
119:105,32410,4.68E-07
journey;--only,32411,4.68E-07
thesis,32412,4.68E-07
cambyses,32413,4.68E-07
telephoned,32414,4.68E-07
fountain--affection's,32415,4.68E-07
rots,32416,4.68E-07
inwreathing,32417,4.68E-07
purgers,32418,4.68E-07
65,32419,4.68E-07
foolscap,32420,4.68E-07
economics,32421,4.68E-07
misspent,32422,4.68E-07
carson--that,32423,4.68E-07
steppes,32424,4.68E-07
pink-faint,32425,4.68E-07
disqualifications,32426,4.68E-07
battledores,32427,4.68E-07
warne,32428,4.68E-07
gold-beaten,32429,4.68E-07
shooting--now,32430,4.68E-07
chins,32431,4.68E-07
saw't,32432,4.68E-07
specksioneer,32433,4.68E-07
shasta,32434,4.68E-07
banteringly,32435,4.68E-07
megiddon,32436,4.68E-07
don't--but,32437,4.68E-07
richard?--i,32438,4.68E-07
foot-passengers,32439,4.68E-07
16:52,32440,4.68E-07
sir--uncle--sir,32441,4.68E-07
whale).--in,32442,4.68E-07
leather-bound,32443,4.68E-07
sincere--and,32444,4.68E-07
nicopolis,32445,4.68E-07
maske,32446,4.68E-07
awning,32447,4.68E-07
treads,32448,4.68E-07
lubber-like,32449,4.68E-07
exulted,32450,4.68E-07
148:04:00,32451,4.68E-07
pagoda-looking,32452,4.68E-07
certifies,32453,4.68E-07
harriet--(there,32454,4.68E-07
cartwright,32455,4.68E-07
beginner,32456,4.68E-07
74:09:00,32457,4.68E-07
damasco,32458,4.68E-07
misnamed,32459,4.68E-07
supplant,32460,4.68E-07
sulking,32461,4.68E-07
relishing,32462,4.68E-07
siloah,32463,4.68E-07
regiments--some,32464,4.68E-07
self-appointed,32465,4.68E-07
78:31:00,32466,4.68E-07
love-juice,32467,4.68E-07
top-gallant-sail,32468,4.68E-07
defectiue,32469,4.68E-07
anted,32470,4.68E-07
amputation,32471,4.68E-07
proclaimeth,32472,4.68E-07
turn'st,32473,4.68E-07
augures,32474,4.68E-07
101:06:00,32475,4.68E-07
feegeeans,32476,4.68E-07
palpitations,32477,4.68E-07
skalds,32478,4.68E-07
praiseth,32479,4.68E-07
country-schoolmaster,32480,4.68E-07
"spoke--""i",32481,4.68E-07
dimes,32482,4.68E-07
leather-dressing,32483,4.68E-07
fieldglasses,32484,4.68E-07
desmoulins,32485,4.68E-07
expansively,32486,4.68E-07
subducting,32487,4.68E-07
disparagement,32488,4.68E-07
basso-relievo,32489,4.68E-07
kitron,32490,4.68E-07
read--not,32491,4.68E-07
icicled,32492,4.68E-07
ash-box,32493,4.68E-07
thought-sicke,32494,4.68E-07
rifle-shot,32495,4.68E-07
heard--no,32496,4.68E-07
cosmopolite,32497,4.68E-07
unnamable,32498,4.68E-07
rashness,32499,4.68E-07
0.377777778,32500,4.68E-07
opened!--exactly,32501,4.68E-07
93:05:00,32502,4.68E-07
victory--man,32503,4.68E-07
cupola,32504,4.68E-07
hatchings,32505,4.68E-07
disagreeably,32506,4.68E-07
sang-froid,32507,4.68E-07
aroar,32508,4.68E-07
jimnites,32509,4.68E-07
low-browed,32510,4.68E-07
herself!'--but,32511,4.68E-07
spigot,32512,4.68E-07
because...it,32513,4.68E-07
tomb-leaves,32514,4.68E-07
no-man's,32515,4.68E-07
gun-metal,32516,4.68E-07
fore-ordaining,32517,4.68E-07
ptolemais,32518,4.68E-07
far-sprinkled,32519,4.68E-07
estray,32520,4.68E-07
glow-worm,32521,4.68E-07
shrill-sounding,32522,4.68E-07
ligature,32523,4.68E-07
money-lender,32524,4.68E-07
idol-worship,32525,4.68E-07
within's,32526,4.68E-07
140:07:00,32527,4.68E-07
lept,32528,4.68E-07
sun-shine,32529,4.68E-07
41:41:00,32530,4.68E-07
silk-works,32531,4.68E-07
moor'd,32532,4.68E-07
harpooneers--all,32533,4.68E-07
see--that,32534,4.68E-07
healer,32535,4.68E-07
might...i,32536,4.68E-07
gaddest,32537,4.68E-07
loweringly,32538,4.68E-07
eh?--it,32539,4.68E-07
well-tied,32540,4.68E-07
morley,32541,4.68E-07
gos't,32542,4.68E-07
verbatim,32543,4.68E-07
prophesy'd,32544,4.68E-07
sighed--drank--hesitated--drank,32545,4.68E-07
"reply:--""elizabeth",32546,4.68E-07
talisman,32547,4.68E-07
rayes,32548,4.68E-07
marrying)--the,32549,4.68E-07
dut,32550,4.68E-07
hindostan,32551,4.68E-07
weston--he,32552,4.68E-07
carpentry,32553,4.68E-07
transmuting,32554,4.68E-07
soul--the,32555,4.68E-07
clergy--am,32556,4.68E-07
pasdammim,32557,4.68E-07
revoltress,32558,4.68E-07
boat--oftentimes,32559,4.68E-07
"seat;""--a",32560,4.68E-07
beautified,32561,4.68E-07
backs--scrape,32562,4.68E-07
sea-lion,32563,4.68E-07
things--the,32564,4.68E-07
land--your,32565,4.68E-07
7th,32566,4.68E-07
sylph,32567,4.68E-07
salt-junk,32568,4.68E-07
re-visit,32569,4.68E-07
flag-stone,32570,4.68E-07
136:18:00,32571,4.68E-07
unequivocally,32572,4.68E-07
matched--it,32573,4.68E-07
lock--all,32574,4.68E-07
softens,32575,4.68E-07
edinburgh,32576,4.68E-07
misers,32577,4.68E-07
overstay'd,32578,4.68E-07
refugees,32579,4.68E-07
clear-brown,32580,4.68E-07
pebble-stones,32581,4.68E-07
low-creeping,32582,4.68E-07
house-builder,32583,4.68E-07
enough?--there,32584,4.68E-07
spightfull,32585,4.68E-07
143:09:00,32586,4.68E-07
euent,32587,4.68E-07
new-furnished,32588,4.68E-07
ten-fold,32589,4.68E-07
new-lit,32590,4.68E-07
modern-built,32591,4.68E-07
her--mrs,32592,4.68E-07
did--oh,32593,4.68E-07
roofe,32594,4.68E-07
way!--and,32595,4.68E-07
theirs--my,32596,4.68E-07
lug,32597,4.68E-07
penny--more,32598,4.68E-07
prayer-book,32599,4.68E-07
room--out,32600,4.68E-07
cruel--forbidding--now,32601,4.68E-07
east--if,32602,4.68E-07
stateliness,32603,4.68E-07
then--macian,32604,4.68E-07
diotrephes,32605,4.68E-07
concerns--expecting,32606,4.68E-07
allegoric,32607,4.68E-07
atabalipa,32608,4.68E-07
josabad,32609,4.68E-07
tall-borne,32610,4.68E-07
cleombrotus,32611,4.68E-07
be-ratled,32612,4.68E-07
misconceived,32613,4.68E-07
sow's,32614,4.68E-07
another--such,32615,4.68E-07
them--my,32616,4.68E-07
hell-flames,32617,4.68E-07
48:39:00,32618,4.68E-07
open-work,32619,4.68E-07
displeas'd,32620,4.68E-07
uncorking,32621,4.68E-07
jagur,32622,4.68E-07
steerers,32623,4.68E-07
undissuadable,32624,4.68E-07
agnostically,32625,4.68E-07
defections,32626,4.68E-07
soloma,32627,4.68E-07
sanest,32628,4.68E-07
120:02:00,32629,4.68E-07
"moment--""i",32630,4.68E-07
after-time,32631,4.68E-07
sea-beauty,32632,4.68E-07
self-delusion,32633,4.68E-07
swaller,32634,4.68E-07
extraordinary!--she,32635,4.68E-07
receiuest,32636,4.68E-07
side-curved,32637,4.68E-07
perhaps--it,32638,4.68E-07
encircled,32639,4.68E-07
ingale,32640,4.68E-07
blubbering,32641,4.68E-07
beerbohm,32642,4.68E-07
spirita,32643,4.68E-07
umber,32644,4.68E-07
0.345138889,32645,4.68E-07
highly-prized,32646,4.68E-07
seek--i,32647,4.68E-07
142:05:00,32648,4.68E-07
imbowered,32649,4.68E-07
aliah,32650,4.68E-07
was!--no,32651,4.68E-07
hadashah,32652,4.68E-07
89:01:00,32653,4.68E-07
shimi,32654,4.68E-07
droope,32655,4.68E-07
regenerate,32656,4.68E-07
bourbons,32657,4.68E-07
"feeling,--""of",32658,4.68E-07
approvingly,32659,4.68E-07
phantasm,32660,4.68E-07
thamyris,32661,4.68E-07
easterne,32662,4.68E-07
uninjurable,32663,4.68E-07
prink,32664,4.68E-07
broken--it,32665,4.68E-07
caution.--i,32666,4.68E-07
fruitlessly,32667,4.68E-07
ithra,32668,4.68E-07
cavalry-man,32669,4.68E-07
indecisive,32670,4.68E-07
meekin,32671,4.68E-07
memnonian,32672,4.68E-07
us?--who,32673,4.68E-07
vnreall,32674,4.68E-07
trump--blister,32675,4.68E-07
harvest-moons,32676,4.68E-07
hearkenedst,32677,4.68E-07
inconvenient.--poor,32678,4.68E-07
other--and,32679,4.68E-07
circumvention,32680,4.68E-07
lemon-yellow,32681,4.68E-07
drill,32682,4.68E-07
turner,32683,4.68E-07
reason.--fortunate,32684,4.68E-07
sky-born,32685,4.68E-07
lunacie,32686,4.68E-07
misgiuing,32687,4.68E-07
him?--would,32688,4.68E-07
118:28:00,32689,4.68E-07
gashmu,32690,4.68E-07
"whisper,--""i",32691,4.68E-07
eye-reach,32692,4.68E-07
feign'd,32693,4.68E-07
ynch,32694,4.68E-07
it?--where,32695,4.68E-07
unbesought,32696,4.68E-07
harrum,32697,4.68E-07
hatless,32698,4.68E-07
siding,32699,4.68E-07
quicknesse,32700,4.68E-07
singest,32701,4.68E-07
hottentot,32702,4.68E-07
acorns,32703,4.68E-07
overscorning,32704,4.68E-07
groaneth,32705,4.68E-07
satisfied--i,32706,4.68E-07
gettee,32707,4.68E-07
vnwip'd,32708,4.68E-07
what--what,32709,4.68E-07
crutch-like,32710,4.68E-07
bishlam,32711,4.68E-07
concernments,32712,4.68E-07
earnings,32713,4.68E-07
jostling,32714,4.68E-07
best-tempered,32715,4.68E-07
soreness,32716,4.68E-07
myriad-twining,32717,4.68E-07
fellowheirs,32718,4.68E-07
beten,32719,4.68E-07
self-deceiving,32720,4.68E-07
artlesse,32721,4.68E-07
letter--but,32722,4.68E-07
vbique,32723,4.68E-07
shrewder,32724,4.68E-07
side-line,32725,4.68E-07
harbinge,32726,4.68E-07
hook--poor,32727,4.68E-07
"it,--how",32728,4.68E-07
grunsel-edge,32729,4.68E-07
whaling-scenes,32730,4.68E-07
then--oh,32731,4.68E-07
game!--take,32732,4.68E-07
side-wall,32733,4.68E-07
cleets,32734,4.68E-07
ivory-inlaid,32735,4.68E-07
blood-vessel,32736,4.68E-07
waiting-camp,32737,4.68E-07
ride.--could,32738,4.68E-07
lionnesse,32739,4.68E-07
"resounded:--""princes",32740,4.68E-07
groue,32741,4.68E-07
o'clock;--when,32742,4.68E-07
immerse,32743,4.68E-07
you!--nobody,32744,4.68E-07
arbah,32745,4.68E-07
"motto:--""principal",32746,4.68E-07
feints,32747,4.68E-07
there?--hark,32748,4.68E-07
shmotherin,32749,4.68E-07
intuitive,32750,4.68E-07
ephrathites,32751,4.68E-07
younker,32752,4.68E-07
scrubbed,32753,4.68E-07
up-lifting,32754,4.68E-07
plastering,32755,4.68E-07
lustrious,32756,4.68E-07
